alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min,极ge_or_fig
,"{'Sn': {'value': 1.54, 'unit': 'wt%'}, 'Fe': {'value': 0.17, 'unit': 'wt%'}, 'Cr': {'value': 0.11, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'value': 1070, 'unit': 'ppm'}, 'N': {'value': 38, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-极': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",2caa7967f17f,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.54, 'unit': 'wt%'}, 'Fe': {'value': 0.17, 'unit': 'wt%'}, 'Cr': {'value': 0.11, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'value': 1070, 'unit': 'ppm'}, 'N': {'value': 38, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-极': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",2caa7967f17f,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.54, 'unit': 'wt%'}, 'Fe': {'value': 0.17, 'unit': 'wt%'}, 'Cr': {'value': 0.11, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'value': 1070, 'unit': 'ppm'}, 'N': {'value': 38, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-极': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",2caa7967f17f,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.54, 'unit': 'wt%'}, 'Fe': {'value': 0.17, 'unit': 'wt%'}, 'Cr': {'value': 0.11, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'value': 1070, 'unit': 'ppm'}, 'N': {'value': 38, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-极': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",2caa7967f17f,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.54, 'unit': 'wt%'}, 'Fe': {'value': 0.17, 'unit': 'wt%'}, 'Cr': {'value': 0.11, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'value': 1070, 'unit': 'ppm'}, 'N': {'value': 38, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-极': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",2caa7967f17f,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.54, 'unit': 'wt%'}, 'Fe': {'value': 0.17, 'unit': 'wt%'}, 'Cr': {'value': 0.11, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'value': 1070, 'unit': 'ppm'}, 'N': {'value': 38, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-极': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",2caa7967f17f,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.54, 'unit': 'wt%'}, 'Fe': {'value': 0.17, 'unit': 'wt%'}, 'Cr': {'value': 0.11, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'value': 1070, 'unit': 'ppm'}, 'N': {'value': 38, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-极': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",2caa7967f17f,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,"{'Sn': {'value': 1.54, 'unit': 'wt%'}, 'Fe': {'value': 0.17, 'unit': 'wt%'}, 'Cr': {'value': 0.11, 'unit': 'wt%'}, 'Ni': {'value': 0.05, 'unit': 'wt%'}, 'O': {'value': 1070, 'unit': 'ppm'}, 'N': {'value': 38, 'unit': 'ppm'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-极': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",2caa7967f17f,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 4,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,,,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 8.5, 'atmosphere': None}",ddc94fcf6580,1.0,corrosion,"MA, 8.5 h, Tt: 0.140 mm",measurement,,Table 3,,nodule thickness,mm,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,410°C/510°C two-step corrosion test,mm,0.14,,,
,,,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 8.5, 'atmosphere': None}",ddc94fcf6580,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 3,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,,,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 8.5, 'atmosphere': None}",ddc94fcf6580,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 3,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,,,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 8.5, 'atmosphere': None}",ddc94fcf6580,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 3,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,,,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 8.5, 'atmosphere': None}",ddc94fcf6580,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 3,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,,,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 8.5, 'atmosphere': None}",ddc94fcf6580,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 3,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,,,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 8.5, 'atmosphere': None}",ddc94fcf6580,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 3,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,,,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 8.5, 'atmosphere': None}",ddc94fcf6580,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 3,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,,,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 8.5, 'atmosphere': None}",ddc94fcf6580,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 3,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,,,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",4c45ab069fd4,1.0,corrosion,"MD, 16 h, Tt: 极.122 mm",measurement,,Table 3,,nodule thickness,mm,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,410°C/510°C two-step corrosion test,mm,0.122,,,
,,,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",4c45ab069fd4,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 3,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,,,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",4c45ab069fd4,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 3,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,,,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",4c45ab069fd4,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 3,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,,,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",4c45ab069fd4,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 3,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,,,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",4c45ab069fd4,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 3,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,,,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",4c45ab069fd4,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 3,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,,,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",4c45ab069fd4,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 3,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,,,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 16, 'atmosphere': None}",4c45ab069fd4,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 3,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,,,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 32, 'atmosphere': None}",3660b35e49af,1.0,corrosion,"MD, 32 h, Tt: 0.260 mm",measurement,,,,nodule thickness,极,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,410°C/510°C two-step corrosion test,mm,0.26,,,Table 3
,,,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 32, 'atmosphere': None}",3660b35e49af,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,global_or_methods,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,,,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 32, 'atmosphere': None}",3660b35e49af,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,global_or_methods,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,,,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 32, 'atmosphere': None}",3660b35e49af,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,global_or_methods,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,,,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 32, 'atmosphere': None}",3660b35e49af,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,global_or_methods,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,,,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 32, 'atmosphere': None}",3660b35e49af,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,global_or_methods,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,,,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 32, 'atmosphere': None}",3660b35e49af,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,global_or_methods,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,,,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 32, 'atmosphere': None}",3660b35e49af,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,global_or_methods,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
,,,"{'temp_C': 510, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': 32, 'atmosphere': None}",3660b35e49af,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,global_or_methods,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk4,,,,,,,
Zircaloy-2,,,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,,The range of chemical compositions tested was relatively narrow and was within the ASTM specifications for Zircaloy-2,judgement,,text,,chemical composition,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,,,,,,,
,,,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,the variance in nodular corrosion of the specimens ranged from almost no nodules to coverage of 100%,range,,text,,nodular corrosion coverage,%,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,,nodular corrosion test,%,,100,0,
,,"nickel, oxygen","{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,,"Specimens AO and KS, both of which contained larger amounts of nickel and oxygen than the others",judgement,,text,,composition content,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,,,,,,,
Zircaloy-2,,,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,,,,,,,
Zircaloy-2,,,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,,,,,,,
Zircaloy-2,,,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,,,,,,,
Zircaloy-2,,,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,,,,,,,
Zircaloy-2,,,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,,,,,,,
Zircaloy-2,,,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,,,,,,,
Zircaloy-2,,,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,,,,,,,
Zircaloy-2,,,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None}",c186beca0132,,hardening,SM Ft: 0.342,measurement,,Table 5,,Kearns parameter Ft,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,SM,texture measurement,,0.342,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None}",c186beca0132,,hardening,SM FI: 0.062,measurement,,Table 5,,Kearns parameter Fl,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,SM,texture measurement,,0.062,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None}",c186beca0132,,hardening,SM F total: 0.999,measurement,,Table 5,,Kearns parameter F total,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,SM,texture measurement,,0.999,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None}",c186beca0132,,hardening,"The ratio of Cr/Fe in Zr(Fe,Cr)2 was larger than unity in Specimens AO and MC and less than unity in Specimen SM",range,,text,,"Cr/Fe ratio in Zr(Fe,Cr)2",,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,SM,,,,1.0,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None}",c186beca0132,,hardening,Specimen SM showed a sharp peak in the size distribution profile at the size interval of 0.1 to 0.2 μm,range,,text,,precipitate size distribution peak,μm,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,SM,SEM analysis,μm,,0.2,0.1,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None}",c186beca0132,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 5,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,SM,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None}",c186beca0132,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 5,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,SM,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None}",c186beca0132,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 5,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,SM,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None}",c186beca0132,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 5,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,SM,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None}",c186beca0132,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 5,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,SM,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None}",c186beca0132,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 5,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,SM,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None}",c186beca0132,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 5,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,SM,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None}",c186beca0132,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Table 5,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,SM,,,,,,
,"{'Zr': 2, 'Fe': 1, 'Ni': 1, 'Cr': 2}","Zr2(Fe,Ni), Zr(Fe,Cr)2","{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None}",c186beca0132,,hardening,"Two types of precipitates were identified; Zr2(Fe,Ni) with tetragonal crystal structure and Zr(Fe,Cr)2 with hexagonal crystal structure",identification,,text,,precipitate type,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,,TEM-EDX and ED analyses,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None}",c186beca0132,,corrosion,weight gain decreased with the increase in number density of the precipitates and with the decrease of their mean diameter,judgement,,text,,weight gain correlation,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,,corrosion test,,,,,
,"{'Zr': 2, 'Fe': 1, 'Ni': 1, 'Cr': 2}",,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None}",c186beca0132,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,,,,,,,
,"{'Zr': 2, 'Fe': 1, 'Ni': 1, 'Cr': 2}",,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None}",c186beca0132,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,,,,,,,
,"{'Zr': 2, 'Fe': 1, 'Ni': 1, 'Cr': 2}",,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None}",c186beca0132,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,,,,,,,
,"{'Zr': 2, 'Fe': 1, 'Ni': 1, 'Cr': 2}",,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None}",c186beca0132,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,,,,,,,
,"{'Zr': 2, 'Fe': 1, 'Ni': 1, 'Cr': 2}",,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None}",c186beca0132,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,,,,,,,
,"{'Zr': 2, 'Fe': 1, 'Ni': 1, 'Cr': 2}",,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None}",c186beca0132,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,,,,,,,
,"{'Zr': 2, 'Fe': 1, 'Ni': 1, 'Cr': 2}",,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None}",c186beca0132,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None}",c186beca0132,,hardening,"The ratio of Ni/Fe in Zr2(Fe,Ni) in Specimen AO was a little larger than that in Specimens SM and MC",judgement,,text,,"Ni/Fe ratio in Zr2(Fe,Ni)",,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,AO,,,,,,
,{},,"{'temperature': None, 'pressure': None, 'environment': None, 'irradiation_dose': None, 'time': None}",c186beca0132,,hardening,Specimen AO had two peaks at size intervals of 0.1 to 0.2 μm and 0.4 to 0.5 μm,range,,text,,precipitate size distribution peak,μm,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_021_chunk5,AO,SEM analysis,μm,,0.2,0.1,
