alloy_name,composition,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,metric极,note,page_or_fig,page_or_f极,process_step,property_name,raw_unit,source_id,source极,specimen_state,test_type,unit,value,value_max,value_min,极alue
Zircaloy,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Conclusions,,stress relief annealing,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,stress relief annealed tubing,,,,,,
Zircaloy,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,relationship between radial texture parameter and contractile strain ratio in Zircaloy tubing is dependent on metallurgical condition (stress relief annealed and recrystallization annealed),relationship,,,Conclusions,,,radial texture parameter,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,stress relief annealed and recrystallization annealed tubing,,,,,,
Zircaloy,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Conclusions,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,stress relief annealed and recrystallization annealed tubing,,,,,,
Zircaloy,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Conclusions,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,stress relief annealed and recrystallization annealed tubing,,,,,,
Zircaloy,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Conclusions,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,stress relief annealed and recrystallization annealed tubing,,,,,,
Zircaloy,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Conclusions,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,stress relief annealed and recrystallization annealed tubing,,,,,,
Zircaloy,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Conclusions,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,stress relief annealed and recrystallization annealed tubing,,,,,,
Zircaloy,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Conclusions,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,stress relief annealed and recrystallization annealed tubing,,,,,,
Zircaloy,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Conclusions,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,stress relief annealed and recrystallization annealed tubing,,,,,,
Zircaloy,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,Conclusions,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk5,,stress relief annealed and recrystallization annealed tubing,,,,,,
,{},"{'temp_C': 25, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",702f72918beb,,hardening,fracture toughness at maximum pressure $K _ { \mathrm { { C } } }$ decreased rapidly with hydrogen concentration in the region where the concentration was less than $1 0 0 \ \mathsf { p p m }$,judgement,,,text,,,fracture toughness,MPa·m^(1/2),STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,radial hydrided materials,pressure tube burst tests,MPa·m^(1/2),,,,
,{},"{'temp_C': 25, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",702f72918beb,,density,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,radial hydrided materials,,,,,,
,{},"{'temp_C': 25, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",702f72918beb,,specific_heat,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,radial hydrided materials,,,,,,
,{},"{'temp_C': 25, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",702f72918beb,,thermal_conductivity,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,radial hydrided materials,,,,,,
,{},"{'temp_C': 25, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",702f72918beb,,elastoplastic_model,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,radial hydrided materials,,,,,,
,{},"{'temp_C': 25, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",702f72918beb,,thermal_expansion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,radial hydrided materials,,,,,,
,{},"{'temp_C': 25, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",702f72918beb,,irradiation_creep,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,radial hydrided materials,,,,,,
,{},"{'temp_C': 25, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",702f72918beb,,irradiation_swelling,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,radial hydrided materials,,,,,,
,{},"{'temp_C': 25, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",702f72918beb,,corrosion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,radial hydrided materials,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,"For materials having radial hydrides at a hydrogen concentration of 200 to $3 0 0 \ \mathrm { p p m }$ , a steep brittle-ductile transition was observed at about $\bar { 5 } 5 0 \ \mathrm { K }$",measurement,,,text,,,brittle-ductile transition temperature,K,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,radial hydrided materials,pressure tube burst tests,K,550.0,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,radial hydrided materials,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,radial hydrided materials,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,radial hydrided materials,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,radial hydrided materials,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,radial hydrided materials,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,radial hydrided materials,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,radial hydrided materials,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,radial hydrided materials,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,"Fracture toughness $K _ { \mathrm { { C } } }$ shows strong dependence on specimen size, increasing and approaching that of pressure tubes with increased specimen width for a ductile material",judgement,,,text,,,fracture toughness,MPa·m^(1/2),STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,ductile material,,MPa·m^(1/2),,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,ductile material,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,ductile material,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,ductile material,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,ductile material,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,ductile material,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,ductile material,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,ductile material,,,,,,
,{},"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,ductile material,,,,,,
Zr-2.5Nb,"{'Zr': {'value': 97.5, 'unit': 'wt%'}, 'Nb': {'value': 2.5, 'unit': 'wt%'}}","{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,,"The pressure tubes of the ATR (Advanced Thermal Reactor: heavy water moderated and light water cooled reactor) prototype ""Fugen"" are made of heat-treated (HT) $\mathbf { Z } \mathbf { r } { - } 2 . 5 \mathbf { N } \mathbf { b }$",judgement,,,text,,heat treatment,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,heat-treated,,,,,,
Zr-2.5Nb,"{'Zr': {'value': 97.5, 'unit': 'wt%'}, 'Nb': {'value': 2.5, 'unit': 'wt%'}}","{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,heat treatment,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,heat-treated,,,,,,
Zr-2.5Nb,"{'Zr': {'value': 97.5, 'unit': 'wt%'}, 'Nb': {'value': 2.5, 'unit': 'wt%'}}","{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,heat treatment,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,heat-treated,,,,,,
Zr-2.5Nb,"{'Zr': {'value': 97.5, 'unit': 'wt%'}, 'Nb': {'value': 2.5, 'unit': 'wt%'}}","{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,heat treatment,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,heat-treated,,,,,,
Zr-2.5Nb,"{'Zr': {'value': 97.5, 'unit': 'wt%'}, 'Nb': {'value': 2.5, 'unit': 'wt%'}}","{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,heat treatment,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,heat-treated,,,,,,
Zr-2.5Nb,"{'Zr': {'value': 97.5, 'unit': 'wt%'}, 'Nb': {'value': 2.5, 'unit': 'wt%'}}","{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,heat treatment,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,heat-treated,,,,,,
Zr-2.5Nb,"{'Zr': {'value': 97.5, 'unit': 'wt%'}, 'Nb': {'value': 2.5, 'unit': 'wt%'}}","{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,heat treatment,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,heat-treated,,,,,,
Zr-2.5Nb,"{'Zr': {'value': 97.5, 'unit': 'wt%'}, 'Nb': {'value': 2.5, 'unit': 'wt%'}}","{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,heat treatment,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,heat-treated,,,,,,
Zr-2.5Nb,"{'Zr': {'value': 97.5, 'unit': 'wt%'}, 'Nb': {'value': 2.5, 'unit': 'wt%'}}","{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,heat treatment,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,heat-treated,,,,,,
Zr-2.5Nb,"{'Zr': {'value': 97.5, 'unit': 'wt%'}, 'Nb': {'value': 2.5, 'unit': 'wt%'}}","{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,heat treatment,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,heat-treated,,,,,,
Zr-2.5Nb,{},"{'temp_C': None, 'medium': 'boiling light water', 'pressure_MPa': 7.0, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ac2abe9a79dd,,thermal_expansion,The ATR pressure tube contains a fuel assembly and boiling light water coolant at about $5 5 0 ~ \mathrm { ~ K ~ }$ under an operating pressure of 7 MPa,measurement,,,text,,,operating temperature,K,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,,,K,550.0,,,
Zr-2.5Nb,{},"{'temp_C': None, 'medium': 'boiling light water', 'pressure_MPa': 7.0, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ac2abe9a79dd,,density,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,,,,,,,
Zr-2.5Nb,{},"{'temp_C': None, 'medium': 'boiling light water', 'pressure_MPa': 7.0, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ac2abe9a79dd,,specific_heat,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,,,,,,,
Zr-2.5Nb,{},"{'temp_C': None, 'medium': 'boiling light water', 'pressure_MPa': 7.0, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ac2abe9a79dd,,thermal_conductivity,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,,,,,,,
Zr-2.5Nb,{},"{'temp_C': None, 'medium': 'boiling light water', 'pressure_MPa': 7.0, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ac2abe9a79dd,,elastoplastic_model,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,,,,,,,
Zr-2.5Nb,{},"{'temp_C': None, 'medium': 'boiling light water', 'pressure_MPa': 7.0, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ac2abe9a79dd,,irradiation_creep,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,,,,,,,
Zr-2.5Nb,{},"{'temp_C': None, 'medium': 'boiling light water', 'pressure_MPa': 7.0, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ac2abe9a79dd,,irradiation_swelling,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,,,,,,,
Zr-2.5Nb,{},"{'temp_C': None, 'medium': 'boiling light water', 'pressure_MPa': 7.0, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ac2abe9a79dd,,corrosion,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,,,,,,,
Zr-2.5Nb,{},"{'temp_C': None, 'medium': 'boiling light water', 'pressure_MPa': 7.0, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",ac2abe9a79dd,,hardening,not_mentioned_in_text,not_available,,auto_filled_domain_placeholder,text,,,,,STP1132-EB-Zirconium in the Nuclear Industry_9th Volume_008_chunk6,,,,,,,,
