alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,evidence极,metric_type,metric极,note,page_or_fig,process_step,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min,极 step
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Work Function', 'dissipative_work': '6.895e-3 MPa/h'}",62bc0adf007b,,density,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Work Function', 'dissipative_work': '6.895e-3 MPa/h'}",62bc0adf007b,,specific_heat,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Work Function', 'dissipative_work': '6.895e-3 MPa/h'}",62bc0adf007b,,thermal_conductivity,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Work Function', 'dissipative_work': '6.895e-3 MPa/h'}",62bc0adf007b,,thermal_expansion,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Work Function', 'dissipative_work': '6.895e-3 MPa/h'}",62bc0adf007b,,irradiation_creep,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Work Function', 'dissipative_work': '6.895e-3 MPa/h'}",62bc0adf007b,,irradiation_swelling,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Work Function', 'dissipative_work': '6.895e-3 MPa/h'}",62bc0adf007b,,corrosion,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Work Function', 'dissipative_work': '6.895e-3 MPa/h'}",62bc0adf007b,,hardening,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Work Function'}",afa9b8e2b583,,elastoplastic_model,R,,measurement,,,Table 5,CWSR,anisotropy parameter R,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,creep,,3.3,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Work Function'}",afa9b8e2b583,,elastoplastic_model,P,,measurement,,,Table 5,CWSR,anisotropy parameter P,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,creep,,0.38,,,
,"{'Sn': {'value': 1.5, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Work Function'}",afa9b8e2b583,,elastoplastic_model,R,,measurement,,,Table 5,CWSR,anisotropy parameter R,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,creep,,4.14,,,
,"{'Sn': {'value': 1.5, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Work Function'}",afa9b8e2b583,,elastoplastic_model,P,,measurement,,,Table 5,CWSR,anisotropy parameter P,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,creep,,0.46,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Work Function'}",afa9b8e2b583,,density,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Work Function'}",afa9b8e2b583,,specific_heat,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Work Function'}",afa9b8e2b583,,thermal_conductivity,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Work Function'}",afa9b8e2b583,,thermal_expansion,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Work Function'}",afa9b8e2b583,,irradiation_creep,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Work Function'}",afa9b8e2b583,,irradiation_swelling,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Work Function'}",afa9b8e2b583,,corrosion,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
,"{'Sn': {'value': 1.52, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None, 'method': 'Work Function'}",afa9b8e2b583,,hardening,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 5,CWSR,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk5,cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.54, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None}",77d54fa74241,0.9,elastoplastic_model,"Cladding Lot A, Tin Content, %: 1.54",,measurement,,,Table 6,,Anisotropy Parameter R,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Standard Production Cladding,creep test,,0.34,,,
Zircaloy-4,"{'Sn': {'value': 1.54, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None}",77d54fa74241,,density,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 6,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Standard Production Cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.54, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None}",77d54fa74241,,specific_heat,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 6,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Standard Production Cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.54, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None}",77d54fa74241,,thermal_conductivity,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 6,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Standard Production Cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.54, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None}",77d54fa74241,,thermal_expansion,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 6,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Standard Production Cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.54, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None}",77d54fa74241,,irradiation_creep,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 6,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Standard Production Cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.54, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None}",77d54fa74241,,irradiation_swelling,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 6,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Standard Production Cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.54, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None}",77d54fa74241,,corrosion,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 6,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Standard Production Cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.54, 'unit': 'wt%'}}",,"{'temperature': None, 'stress': None, 'strain': None, 'strain_rate': None, 'environment': None, 'irradiation_dose': None, 'time': None}",77d54fa74241,,hardening,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 6,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Standard Production Cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.45, 'unit': 'wt%'}}",Tin Content: 1.45%,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,0.9,elastoplastic_model,"Cladding Lot D, Tin Content, %: 1.45",,measurement,,,Table 6,,Anisotropy Parameter R,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Standard Production Cladding,creep test,,0.36,,,
Zircaloy-4,"{'Sn': {'value': 1.45, 'unit': 'wt%'}}",Tin Content: 1.45%,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,0.9,elastoplastic_model,"Cladding Lot D, Tin Content, %: 1.45",,measurement,,,Table 6,,Anisotropy Parameter P,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Standard Production Cladding,creep test,,0.09,,,
Zircaloy-4,"{'Sn': {'value': 1.45, 'unit': 'wt%'}}",Tin Content: 1.45%,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,0.9,irradiation_creep,"Cladding Lot D, Tin Content, %: 1.45",,measurement,,,Table 6,,Generalized Strain Parameter Ag,1/h,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Standard Production Cladding,creep test,1/h,8700000000.0,,,
Zircaloy-4,"{'Sn': {'value': 1.45, 'unit': 'wt%'}}",Tin Content: 1.45%,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,0.9,irradiation_creep,"Cladding Lot D, Tin Content, %: 1.45",,measurement,,,Table 6,,Generalized Strain Parameter Bg,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Standard Production Cladding,creep test,,1241.0,,,
Zircaloy-4,"{'Sn': {'value': 1.45, 'unit': 'wt%'}}",,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,,density,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 6,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Standard Production Cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.45, 'unit': 'wt%'}}",,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,,specific_heat,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 6,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Standard Production Cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.45, 'unit': 'wt%'}}",,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,,thermal_conductivity,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 6,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Standard Production Cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.45, 'unit': 'wt%'}}",,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,,thermal_expansion,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 6,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Standard Production Cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.45, 'unit': 'wt%'}}",,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,,irradiation_swelling,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 6,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Standard Production Cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.45, 'unit': 'wt%'}}",,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,,corrosion,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 6,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Standard Production Cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.45, 'unit': 'wt%'}}",,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,,hardening,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 6,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Standard Production Cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.42, 'unit': 'wt%'}}",Tin Content: 1.42%,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,0.9,elastoplastic_model,"Cladding Lot E, Tin Content, %: 1.42",,measurement,,,Table 6,,Anisotropy Parameter R,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Experimental Cladding,creep test,,0.4,,,
Zircaloy-4,"{'Sn': {'value': 1.42, 'unit': 'wt%'}}",Tin Content: 1.42%,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,0.9,elastoplastic_model,"Cladding Lot E, Tin Content, %: 1.42",,measurement,,,Table 6,,Anisotropy Parameter P,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Experimental Cladding,creep test,,0.1,,,
Zircaloy-4,"{'Sn': {'value': 1.42, 'unit': 'wt%'}}",Tin Content: 1.42%,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,0.9,irradiation_creep,"Cladding Lot E, Tin Content, %: 1.42",,measurement,,,Table 6,,Generalized Strain Parameter Ag,1/h,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Experimental Cladding,creep test,1/h,8500000000.0,,,
Zircaloy-4,"{'Sn': {'value': 1.42, 'unit': 'wt%'}}",Tin Content: 1.42%,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,0.9,irradiation_creep,"Cladding Lot E, Tin Content, %: 1.42",,measurement,,,Table 6,,Generalized Strain Parameter Bg,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Experimental Cladding,creep test,,1197.0,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'unit': 'wt%'}}",Tin Content: 1.22%,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,0.9,elastoplastic_model,"Cladding Lot F, Tin Content, %: 1.22",,measurement,,,Table 6,,Anisotropy Parameter R,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Experimental Cladding,creep test,,0.81,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'unit': 'wt%'}}",Tin Content: 1.22%,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,0.9,elastoplastic_model,"Cladding Lot F, Tin Content, %: 1.22",,measurement,,,Table 6,,Anisotropy Parameter P,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Experimental Cladding,creep test,,0.22,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'unit': 'wt%'}}",Tin Content: 1.22%,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,0.9,irradiation_creep,"Cladding Lot F, Tin Content, %: 1.22",,measurement,,,Table 6,,Generalized Strain Parameter Ag,1/h,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Experimental Cladding,creep test,1/h,44000000000.0,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'unit': 'wt%'}}",Tin Content: 1.22%,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,0.9,irradiation_creep,"Cladding Lot F, Tin Content, %: 1.22",,measurement,,,Table 6,,Generalized Strain Parameter Bg,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Experimental Cladding,creep test,,1034.0,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'unit': 'wt%'}}",Tin Content: 1.22%,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,0.9,irradiation_creep,"Cladding Lot F, Tin Content, %: 1.22",,measurement,,,Table 6,,Activation Energy ΔH,kcal/mole,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Experimental Cladding,creep test,kJ/mol,210.0,,,
Zircaloy-4,"{'Sn': {'value': 1.48, 'unit': 'wt%'}}",Tin Content: 1.48%,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,0.9,elastoplastic_model,"Cladding Lot G, Tin Content, %: 1.48",,measurement,,,Table 6,,Anisotropy Parameter R,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Experimental Cladding,creep test,,0.6,,,
Zircaloy-4,"{'Sn': {'value': 1.48, 'unit': 'wt%'}}",Tin Content: 1.48%,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,0.9,elastoplastic_model,"Cladding Lot G, Tin Content, %: 1.48",,measurement,,,Table 6,,Anisotropy Parameter P,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Experimental Cladding,creep test,,0.12,,,
Zircaloy-4,"{'Sn': {'value': 1.42, 'unit': 'wt%'}}",,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,,density,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 6,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Experimental Cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.42, 'unit': 'wt%'}}",,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,,specific_heat,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 6,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Experimental Cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.42, 'unit': 'wt%'}}",,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,,thermal_conductivity,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 6,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Experimental Cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.42, 'unit': 'wt%'}}",,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,,thermal_expansion,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 6,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Experimental Cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.42, 'unit': 'wt%'}}",,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,,irradiation_swelling,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 6,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Experimental Cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.42, 'unit': 'wt%'}}",,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,,corrosion,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 6,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Experimental Cladding,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.42, 'unit': 'wt%'}}",,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,,hardening,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,Table 6,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk6,Experimental Cladding,,,,,,
Zircaloy-4,{},tin content decreases,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,,elastoplastic_model,"As the tin content decreases, stacking fault energy increases",,judgement,,,text,,stacking fault energy,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk7,,,,,,,
Zircaloy-4,{},,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,,density,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk7,,,,,,,
Zircaloy-4,{},,"{'temperature_C': None, 'pressure_MPa': None, 'stress_MPa': None, 'strain_rate_1s': None, 'dose_dpa': None, 'time_h': None, 'environment': None}",3e31aa4ac5f6,,specific_heat,not_mentioned_in_text,,not_available,,auto_filled_domain_placeholder,text,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_040_chunk7,,,,,,,
