alloy_name,composition,composition_raw,conditions,conditions_hash,confidence,domain,evidence_span,metric_type,note,page_or_fig,process_step,process极,property_name,raw_unit,source_id,specimen_state,test_type,unit,value,value_max,value_min,极value
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 8.3e-07, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",5ba2706be368,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 8.3e-07, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",5ba2706be368,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 8.3e-07, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",5ba2706be368,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 8.3e-07, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",5ba2706be368,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 8.3e-07, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",5ba2706be368,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 8.3e-07, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",5ba2706be368,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': 8.3e-07, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",5ba2706be368,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,"slope of the correlation is 1/14, which means the coefficient m in Eq 3 is 14",measurement,,Figure 18,,,coefficient m,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,14,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 18,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': 319, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",baefe079a486,,elastoplastic_model,relaxation tests after creep that started from the different stages of the creep deformation under the same stress 319 MPa,measurement,,Figure 19,,,stress,MPa,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,creep-relaxation,MPa,319,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': 319, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",baefe079a486,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 19,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': 319, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",baefe079a486,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 19,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': 319, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",baefe079a486,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 19,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': 319, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",baefe079a486,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 19,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': 319, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",baefe079a486,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 19,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': 319, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",baefe079a486,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 19,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': 319, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",baefe079a486,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 19,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': 319, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",baefe079a486,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Figure 19,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-2,{},,"{'temp_C': 375, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2a27aa4b1ae,,,Zircaloy-2 at 648 K,measurement,,Text,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-2,{},,"{'temp_C': 375, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2a27aa4b1ae,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-2,{},,"{'temp_C': 375, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2a27aa4b1ae,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-2,{},,"{'temp_C': 375, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2a27aa4b1ae,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-2,{},,"{'temp_C': 375, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2a27aa4b1ae,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-2,{},,"{'temp_C': 375, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2a27aa4b1ae,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-2,{},,"{'temp_C': 375, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2a27aa4b1ae,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-2,{},,"{'temp_C': 375, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2a27aa4b1ae,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-2,{},,"{'temp_C': 375, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2a27aa4b1ae,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy-2,{},,"{'temp_C': 375, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2a27aa4b1ae,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,Text,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk5,,,,,,,
Zircaloy,{},,"{'temp_C': 375, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2a27aa4b1ae,0.9,elastoplastic_model,Load relaxation properties of unirradiated Zircaloy fuel claddings were measured at $6 4 8 \mathrm { \bf K }$,judgement,,text,fuel claddings,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,unirradiated,load relaxation,,,,,
Zircaloy,{},,"{'temp_C': 375, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2a27aa4b1ae,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,fuel claddings,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,unirradiated,,,,,,
Zircaloy,{},,"{'temp_C': 375, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2a27aa4b1ae,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,fuel claddings,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,unirradiated,,,,,,
Zircaloy,{},,"{'temp_C': 375, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2a27aa4b1ae,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,fuel claddings,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,unirradiated,,,,,,
Zircaloy,{},,"{'temp_C': 375, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2a27aa4b1ae,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,fuel claddings,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,unirradiated,,,,,,
Zircaloy,{},,"{'temp_C': 375, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2a27aa4b1ae,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,fuel claddings,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,unirradiated,,,,,,
Zircaloy,{},,"{'temp_C': 375, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2a27aa4b1ae,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,fuel claddings,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,unirradiated,,,,,,
Zircaloy,{},,"{'temp_C': 375, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2a27aa4b1ae,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,fuel claddings,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,unirradiated,,,,,,
Zircaloy,{},,"{'temp_C': 375, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a2a27aa4b1ae,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,fuel claddings,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,unirradiated,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.9,elastoplastic_model,"Three types of deformation paths preceding relaxation were used: (1) constant strain rate tensile deformation, (2) constant load creep deformation, and (3) biaxial uniaxial creep",judgement,,text,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,,"tensile deformation, creep deformation, biaxial uniaxial creep",,,,,
Zircaloy-4,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.9,irradiation_creep,The creep strength of Zircaloy-4 was strongly dependent on the tin content over the allowable composition range,judgement,,text,,,creep strength,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,,creep testing,,,,,
Zircaloy-4,"{'Sn': {'value': 1.2, 'unit': 'wt%'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.9,irradiation_creep,"The steady state strain rates increased by factors of 6. 5, and 2 for the 0: 1, 1: 1, and 2: 1 stress states. respectively, as the tin content decreased toward the lower tin content limit of $1 . 2 0 \%$",judgement,,text,,,steady state strain rate,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,,creep testing,,,,,
Zircaloy-4,"{'Sn': {'value': 1.2, 'value_max': 1.7, 'unit': 'wt%'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.9,,The ASTM Specification for Wrought Zirconium and Zirconium Alloy Seamless and Welded Tubes for Nuclear Service (B 353) has a tin content range of 1.20 to $1 . 7 0 \%$,judgement,,text,,,,%,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,,,%,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,,,,,,,
,{},,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,,,,,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'value_max': 1.54, 'unit': 'wt%'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,0.9,,"A cold-worked, stressrelieved (CwSR) commercial cladding was produced using similar thermo-mechanical processing encompassing tin contents ranging from 1.22 to $1 . 5 4 \%$",judgement,,text,commercial cladding production,,,%,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,"cold-worked, stress-relieved",,%,,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'value_max': 1.54, 'unit': 'wt%'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,commercial cladding production,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,"cold-worked, stress-relieved",,,,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'value_max': 1.54, 'unit': 'wt%'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,commercial cladding production,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,"cold-worked, stress-relieved",,,,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'value_max': 1.54, 'unit': 'wt%'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_conductivity,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,commercial cladding production,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,"cold-worked, stress-relieved",,,,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'value_max': 1.54, 'unit': 'wt%'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,elastoplastic_model,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,commercial cladding production,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,"cold-worked, stress-relieved",,,,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'value_max': 1.54, 'unit': 'wt%'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,thermal_expansion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,commercial cladding production,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,"cold-worked, stress-relieved",,,,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'value_max': 1.54, 'unit': 'wt%'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_creep,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,commercial cladding production,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,"cold-worked, stress-relieved",,,,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'value_max': 1.54, 'unit': 'wt%'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,irradiation_swelling,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,commercial cladding production,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,"cold-worked, stress-relieved",,,,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'value_max': 1.54, 'unit': 'wt%'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,corrosion,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,commercial cladding production,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,"cold-worked, stress-relieved",,,,,,
Zircaloy-4,"{'Sn': {'value': 1.22, 'value_max': 1.54, 'unit': 'wt%'}}",,"{'temp_C': None, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",fca52774e62a,,hardening,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,commercial cladding production,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,"cold-worked, stress-relieved",,,,,,
Zircaloy-4,{},,"{'temp_C': 399, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a6cd4cc4ff68,0.9,irradiation_creep,Creep testing was performed at $3 9 9 ^ { \circ } \mathbf { C }$ $( \bar { 7 } 5 0 ^ { \circ } \mathrm { F } )$,judgement,,text,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,,creep testing,,,,,
Zircaloy-4,{},,"{'temp_C': 399, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a6cd4cc4ff68,,density,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,,,,,,,
Zircaloy-4,{},,"{'temp_C': 399, 'medium': None, 'pressure_MPa': None, 'strain_rate_s-1': None, 'dpa': None, 'fluence': None, 'time_h': None, 'atmosphere': None}",a6cd4cc4ff68,,specific_heat,not_mentioned_in_text,not_available,auto_filled_domain_placeholder,text,,,,,STP1023-EB-Zirconium in the Nuclear Industry_8th Volume_039_chunk6,,,,,,,
